box,harness,model,seed,counted,source,status,holdout_auc,holdout_ap,baseline_auc,best_eval_auc,eval_minus_holdout,refit_suspect,violations,violations_hard,violations_review,frame_stats,frame_stats_kinds,frame_stats_lines,best_commit_holdout_auc,delivered_minus_best_commit,n_experiments,n_ok,n_timeout,n_crash,timed_out,stalled,disk_blowup,cpu_killed,cpu_refusals,cpu_over_budget,fits_total,fits_uncounted,cpu_seconds_counted,cpu_seconds_uncounted,cpu_seconds_container,exit_code,endpoint_at_end,final_md_written,provider_error,provider_error_recorded,holdout_error,wall_minutes,tokens_in,tokens_out,started,ended,cpuset,scored_on
var2,hermes,glm-5.3-flash,15,True,runs,scored,0.726893724474,0.7166915450065379,0.714770751736,0.7258,-0.0011,False,,,,False,,,0.726893724474,0.0,40,36,1,3,False,False,False,False,0,False,402,0,8376.7,1.4,9012.6,0,ok,True,,,,51.0,6772504,63325,2026-09-15T17:14:17+00:00,2026-09-15T18:05:18+00:00,0-3,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,16,True,runs,scored,0.737863436272,0.7307138085626697,0.714770751736,0.7377,-0.0002,False,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.737863436272,0.0,40,28,1,11,False,False,False,False,0,False,185,0,5830.1,2.2,6330.0,0,ok,True,,,,39.0,4893931,54289,2026-09-15T18:43:17+00:00,2026-09-15T19:22:16+00:00,8-11,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,17,True,runs,scored,0.744028208156,0.7297624124414803,0.714770751736,0.7442,0.0002,False,,,,False,,,0.744028208156,0.0,6,6,0,0,False,True,False,False,0,False,230,219,272.8,7548.6,8985.2,137,ok,False,,,,49.0,1969403,54949,2026-09-15T19:52:05+00:00,2026-09-15T20:41:08+00:00,4-7,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,18,True,runs,scored,0.7334744900960001,0.7230223634289227,0.714770751736,0.7319,-0.0016,False,,,,False,,,0.73352770518,-0.0001,40,34,4,2,False,False,False,False,0,False,183,0,9745.9,2.9,10194.0,0,ok,True,,,,54.4,7406943,65657,2026-09-15T21:33:51+00:00,2026-09-15T22:28:17+00:00,8-11,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,19,True,runs,scored,0.74977475708,0.738313878194684,0.714770751736,0.7501,0.0003,False,,,,False,,,0.74977475708,0.0,13,9,1,3,False,True,False,False,0,False,664,621,992.3,11038.2,12273.4,137,ok,False,,,,77.1,13615943,116507,2026-09-15T22:20:47+00:00,2026-09-15T23:37:50+00:00,4-7,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,20,True,runs,scored,0.7418650350439999,0.7326700540008013,0.714770751736,0.7412,-0.0007,False,,,,False,,,0.7418650350439999,0.0,40,32,4,4,False,False,False,False,0,False,235,106,9040.0,6128.1,15918.5,0,ok,True,,,,103.2,8731752,73395,2026-09-15T23:28:16+00:00,2026-09-16T01:11:25+00:00,8-11,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,21,True,runs,scored,0.754265570416,0.7429356317497937,0.714770751736,0.7544,0.0001,False,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.754260185492,0.0,20,17,1,2,False,False,False,False,0,False,701,433,4284.6,10376.0,16612.0,0,ok,True,,,,95.2,14825418,151402,2026-09-16T01:16:04+00:00,2026-09-16T02:51:14+00:00,8-11,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,22,True,runs,scored,0.741753545606,0.7296728799058091,0.714770751736,0.7416,-0.0002,False,,,,False,,,0.741753545606,0.0,40,34,0,6,False,False,False,False,0,False,10834,9363,2299.7,14889.9,17782.0,0,ok,True,,,,217.1,32449074,180217,2026-09-16T02:11:41+00:00,2026-09-16T05:48:50+00:00,0-3,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,23,True,runs,scored,0.734434647836,0.7239317664686672,0.714770751736,0.7329,-0.0015,False,,,,False,,,0.734434647836,0.0,40,37,0,3,False,False,False,False,0,False,284,0,7608.2,10.5,7949.1,0,ok,True,,,,41.3,3306069,40844,2026-09-16T05:12:27+00:00,2026-09-16T05:53:44+00:00,4-7,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,24,True,runs,scored,0.7431483171919999,0.7328448312247414,0.714770751736,0.7432,0.0001,False,,,,False,,,0.7431483171919999,0.0,40,37,0,3,False,False,False,False,0,False,40,0,1829.9,2.3,2026.4,0,ok,True,,,,13.8,3339792,33580,2026-09-16T06:29:07+00:00,2026-09-16T06:42:56+00:00,12-15,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,25,True,runs,scored,0.7328341880539999,0.7202300573570194,0.714770751736,0.7321,-0.0007,False,,,,False,,,0.7328341880539999,0.0,40,40,0,0,False,False,False,False,0,False,46,0,836.4,0.3,1022.4,0,ok,True,,,,14.6,5994313,63403,2026-09-16T07:17:45+00:00,2026-09-16T07:32:22+00:00,8-11,Linux-x86_64-docker
var2,hermes,glm-5.3-flash,26,True,runs,scored,0.731301163388,0.7222106369895381,0.714770751736,0.7306,-0.0007,False,,,,False,,,0.731301163388,0.0,40,34,0,6,False,False,False,False,0,False,249,0,3026.6,1.1,3364.5,0,ok,True,,,,21.0,7930636,34662,2026-09-16T07:58:04+00:00,2026-09-16T08:19:01+00:00,0-3,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,27,True,runs,scored,0.711555991988,0.6970295209935764,0.714770751736,0.7635,0.0519,True,,,,True,groupby;transform,"122: cong_o = _d.groupby([""_d"", ""Origin""], dropna=False)[""Origin""].transform(""size"") | 123: cong_d = _d.groupby([""_d"", ""Dest""], dropna=False)[""Dest""].transform(""size"") | 126: cong_ohb = _dh.groupby([""_d"", ""Origin"", ""_hb""], dropna=False)[""Origin""].transform(""size"")",0.711555991988,0.0,40,36,3,1,False,False,False,False,0,False,321,28,10117.9,905.1,11783.5,0,ok,True,,,,72.4,17026728,84953,2026-09-15T15:45:32+00:00,2026-09-15T16:57:58+00:00,8-11,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,28,True,runs,scored,0.721216576986,0.7112698245297764,0.714770751736,0.7204,-0.0008,False,,,,False,,,0.721216576986,0.0,40,35,0,5,False,False,False,False,0,False,1656,0,3030.6,0.3,3564.6,0,ok,True,,,,22.9,5709149,39239,2026-09-15T17:15:36+00:00,2026-09-15T17:38:32+00:00,12-15,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,29,True,runs,scored,0.8059005792039999,0.8022101791851057,0.714770751736,0.9988,0.1929,True,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.804864938106,0.001,40,35,1,4,False,False,False,False,0,False,160,0,9105.2,3.7,9675.9,0,ok,True,,,,55.5,7852060,64100,2026-09-15T18:42:30+00:00,2026-09-15T19:37:59+00:00,12-15,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,30,True,runs,scored,0.721522168392,0.7125699585019166,0.714770751736,0.8988,0.1773,True,,,,False,,,0.758490067216,-0.037,40,36,4,0,False,False,False,False,0,False,165,0,8200.8,3.9,8745.1,0,ok,True,,,,44.9,5867205,58126,2026-09-15T19:40:36+00:00,2026-09-15T20:25:31+00:00,12-15,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,31,True,runs,scored,0.745232004684,0.7321392718064395,0.714770751736,0.7438,-0.0014,False,,,,False,,,0.745232032068,-0.0,40,37,0,3,False,False,False,False,0,False,99,10,5018.9,563.3,7129.8,0,ok,True,,,,45.5,7922039,62408,2026-09-15T20:27:41+00:00,2026-09-15T21:13:10+00:00,12-15,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,32,True,runs,scored,0.751354663756,0.7402778679975611,0.714770751736,0.7509,-0.0005,False,,,,False,,,0.751354663756,0.0,40,28,7,5,False,False,False,False,0,False,264,0,12377.6,0.3,13204.1,0,ok,True,,,,75.0,10196986,97988,2026-09-15T22:34:15+00:00,2026-09-15T23:49:16+00:00,8-11,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,33,True,runs,scored,0.74035107814,0.7287987910044855,0.714770751736,0.7404,0.0,False,,,,False,,,0.74035107814,0.0,40,37,1,2,False,False,False,False,0,False,97,2,7619.6,115.1,8329.1,0,ok,True,,,,42.1,6874742,30613,2026-09-16T00:07:37+00:00,2026-09-16T00:49:45+00:00,8-11,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,34,True,runs,scored,0.727915112944,0.7161225006354626,0.714770751736,0.7272,-0.0007,False,,,,False,,,0.727915112944,0.0,40,37,0,3,False,False,False,False,0,False,139,50,3391.7,1934.9,5763.5,0,ok,True,,,,31.2,4241136,38067,2026-09-16T01:56:43+00:00,2026-09-16T02:27:56+00:00,12-15,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,35,True,runs,scored,0.745412672524,0.7322260188523194,0.714770751736,0.7459,0.0005,False,,,,False,,,0.745412672524,0.0,16,13,3,0,False,False,False,False,0,False,631,484,3828.9,12103.8,0.0,0,ok,True,,,,95.1,10322651,133230,2026-09-16T02:44:12+00:00,2026-09-16T04:19:17+00:00,0-3,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,36,True,runs,scored,0.785453706774,0.7842002798100869,0.714770751736,0.9833,0.1978,True,,,,False,,,0.785453706774,0.0,40,31,4,5,False,False,False,False,0,False,280,2,6825.5,22.7,7420.2,0,ok,True,,,,40.1,6652569,67993,2026-09-16T03:46:38+00:00,2026-09-16T04:26:41+00:00,4-7,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,37,True,runs,scored,0.7427963210640001,0.7337048529192517,0.714770751736,0.7421,-0.0007,False,,,,False,,,0.7427963210640001,0.0,40,36,1,3,False,False,False,False,0,False,245,0,4739.7,0.3,5399.2,0,ok,True,,,,31.0,6438203,33086,2026-09-16T05:05:01+00:00,2026-09-16T05:36:02+00:00,4-7,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,38,True,runs,scored,0.7154643788780002,0.7047292054222356,0.714770751736,0.7145,-0.001,False,,,,False,,,0.7154643788780002,0.0,40,40,0,0,False,False,False,False,0,False,41,0,146.5,0.3,295.0,0,ok,True,,,,7.8,5085765,45632,2026-09-16T05:52:37+00:00,2026-09-16T06:00:27+00:00,8-11,Linux-x86_64-docker
var3,hermes,glm-5.3-flash,39,True,runs,scored,0.738780621574,0.7291611454550013,0.714770751736,0.7384,-0.0004,False,,,,False,,,0.738780621574,0.0,40,37,1,2,False,False,False,False,0,False,89,0,7679.3,6.9,8161.0,0,ok,True,,,,41.5,4675668,35450,2026-09-16T07:05:27+00:00,2026-09-16T07:46:59+00:00,0-3,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,40,True,runs,scored,0.747278223446,0.7333949175543772,0.714770751736,0.7465,-0.0008,False,,,,False,,,0.747278223446,0.0,40,37,2,1,False,False,False,False,0,False,159,0,7750.1,0.2,8170.1,0,ok,True,,,,44.7,8371270,46111,2026-09-15T15:46:01+00:00,2026-09-15T16:30:44+00:00,8-11,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,41,True,runs,scored,0.7589738519139999,0.7497771944057879,0.714770751736,0.7589,-0.0001,False,,,,False,,,0.7589738519139999,0.0,16,12,0,4,False,False,False,False,0,False,373,327,2374.0,14324.9,18536.6,0,ok,True,,,,103.5,9234058,127402,2026-09-15T17:02:33+00:00,2026-09-15T18:46:03+00:00,0-3,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,42,True,runs,scored,0.7446055319639999,0.7355899414734195,0.714770751736,0.7437,-0.0009,False,,,,False,,,0.7446055319639999,0.0,40,34,4,2,False,False,False,False,0,False,197,32,7915.1,1152.3,9617.9,0,ok,True,,,,53.1,8881723,53399,2026-09-15T18:19:45+00:00,2026-09-15T19:12:53+00:00,8-11,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,43,True,runs,scored,0.7189069446659999,0.7080235781732191,0.714770751736,0.7186,-0.0003,False,,,,False,,,0.7189069446659999,0.0,40,38,1,1,False,False,False,False,0,False,39,0,1137.5,1.9,1283.9,0,ok,True,,,,13.3,5942133,49654,2026-09-15T19:59:50+00:00,2026-09-15T20:13:09+00:00,8-11,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,44,True,runs,scored,0.8230873127639999,0.8209094497705796,0.714770751736,1.0,0.1769,True,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.795568963916,0.0275,40,37,2,1,False,False,False,False,0,False,42,0,8352.3,0.3,9058.7,0,ok,True,,,,52.2,7309445,67767,2026-09-15T20:31:41+00:00,2026-09-15T21:23:52+00:00,0-3,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,45,True,runs,scored,0.741167560564,0.7295575514805952,0.714770751736,0.7393,-0.0019,False,,,,False,,,0.741167560564,0.0,40,34,0,6,False,False,False,False,0,False,48,0,3064.8,0.3,3461.4,0,ok,True,,,,25.2,4511267,44732,2026-09-15T22:06:00+00:00,2026-09-15T22:31:09+00:00,0-3,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,46,True,runs,scored,0.74989035839,0.7437069318903611,0.714770751736,0.7506,0.0007,False,,,,False,,,0.74989035839,0.0,26,20,3,3,False,False,False,False,1,True,1119,816,5911.4,12095.4,19491.9,0,ok,True,,,,103.8,22949394,137749,2026-09-15T22:53:21+00:00,2026-09-16T00:37:09+00:00,12-15,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,47,True,runs,scored,0.7223570691360001,0.712296302015941,0.714770751736,0.7213,-0.0011,False,,,,False,,,0.7223570691360001,0.0,40,36,0,4,False,False,False,False,0,False,76,0,305.1,1.8,469.2,0,ok,True,,,,9.6,5331478,52516,2026-09-16T00:00:09+00:00,2026-09-16T00:09:44+00:00,8-11,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,48,True,runs,scored,0.7547551003340001,0.7424757949824864,0.714770751736,0.7549,0.0001,False,,,,False,,,0.7547551003340001,0.0,16,16,0,0,False,False,False,False,0,True,438,421,680.9,17339.7,18438.6,0,ok,True,,,,91.5,9002104,70605,2026-09-16T00:50:30+00:00,2026-09-16T02:21:57+00:00,12-15,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,49,True,runs,scored,0.8125037078820001,0.8127773318909659,0.714770751736,1.0,0.1875,True,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.814083121754,-0.0016,29,25,4,0,False,False,False,False,0,False,321,259,5535.4,11727.4,19475.5,0,ok,True,,,,98.5,9084202,76446,2026-09-16T01:46:04+00:00,2026-09-16T03:24:32+00:00,4-7,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,50,True,runs,scored,0.742823205964,0.7316356583246009,0.714770751736,0.7433,0.0005,False,,,,False,,,0.742823205964,0.0,40,39,0,1,False,False,False,False,0,False,885,0,9190.9,1.0,9739.7,0,ok,True,,,,62.7,21835873,137144,2026-09-16T03:26:27+00:00,2026-09-16T04:29:10+00:00,8-11,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,51,True,runs,scored,0.754539189698,0.7430927237926859,0.714770751736,0.7539,-0.0006,False,,,,False,,,0.754539189698,0.0,40,33,4,3,False,False,False,False,0,False,51,0,9553.7,3.3,10100.4,0,ok,True,,,,49.9,4253743,43211,2026-09-16T05:02:45+00:00,2026-09-16T05:52:38+00:00,8-11,Linux-x86_64-docker
var4,hermes,glm-5.3-flash,52,True,runs,scored,0.7305548813779998,0.7192987990229361,0.714770751736,0.7293,-0.0013,False,,,,False,,,0.7305548813779998,0.0,40,34,1,5,False,False,False,False,0,False,172,2,7256.4,16.9,7868.1,0,ok,True,,,,43.6,7686452,59392,2026-09-16T05:55:48+00:00,2026-09-16T06:39:24+00:00,8-11,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,1,True,runs,scored,0.726980927716,0.7181931419409002,0.714770751736,0.7273,0.0003,False,,,,False,,,0.726980927716,0.0,40,40,0,0,False,False,False,False,0,False,157,0,955.7,2.3,1191.6,0,ok,True,,,,10.2,4964375,22019,2026-09-15T16:20:46+00:00,2026-09-15T16:30:58+00:00,12-15,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,2,True,runs,scored,0.750306058628,0.7391282713844786,0.714770751736,0.75,-0.0003,False,,,,False,,,0.750306058628,0.0,26,26,0,0,False,False,False,False,1,False,614,520,4732.0,13192.7,20464.7,0,ok,True,,,,102.0,6093290,50970,2026-09-15T17:37:39+00:00,2026-09-15T19:19:36+00:00,4-7,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,3,True,runs,scored,0.7387756758380001,0.7253314556615484,0.714770751736,0.7385,-0.0003,False,,,,False,,,0.7387756758380001,0.0,40,40,0,0,False,False,False,False,0,False,175,1,3111.5,6.1,3519.5,0,ok,True,,,,21.0,3745488,19055,2026-09-15T19:06:19+00:00,2026-09-15T19:27:18+00:00,12-15,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,4,True,runs,scored,0.746470244164,0.740064056021637,0.714770751736,0.747,0.0005,False,,,,False,,,0.746470244164,0.0,40,39,1,0,False,False,False,False,0,False,408,1,5404.6,30.8,5983.5,0,ok,True,,,,45.4,5794906,25167,2026-09-15T20:46:26+00:00,2026-09-15T21:31:48+00:00,4-7,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,5,True,runs,scored,0.753280052214,0.7437950216238165,0.714770751736,0.7537,0.0004,False,,,,False,,,0.753280052214,0.0,40,40,0,0,False,False,False,False,0,False,145,0,4724.6,0.8,5316.7,0,ok,True,,,,31.9,4862333,19195,2026-09-15T22:34:33+00:00,2026-09-15T23:06:24+00:00,12-15,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,6,True,runs,scored,0.7539260476880001,0.7429779066807967,0.714770751736,0.7529,-0.001,False,,,,False,,,0.7539260476880001,0.0,40,40,0,0,False,False,False,False,0,False,247,0,2457.8,14.8,2962.1,0,ok,True,,,,22.9,6473844,29120,2026-09-15T23:46:41+00:00,2026-09-16T00:09:37+00:00,0-3,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,7,True,runs,scored,0.751744967086,0.7362959519686049,0.714770751736,0.752,0.0003,False,,,,False,,,0.751744967086,0.0,40,38,0,2,False,False,False,False,0,False,510,9,2333.2,8.1,2776.1,0,ok,True,,,,22.6,6215392,34246,2026-09-16T00:49:10+00:00,2026-09-16T01:11:47+00:00,4-7,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,8,True,runs,scored,0.750637754402,0.7420283654049001,0.714770751736,0.7504,-0.0002,False,,,,False,,,0.750637754402,0.0,40,39,1,0,False,False,False,False,0,False,47,0,9039.2,0.8,9659.2,0,ok,True,,,,46.7,5130191,16953,2026-09-16T02:09:59+00:00,2026-09-16T02:56:39+00:00,12-15,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,9,True,runs,scored,0.7429800826119999,0.7314369719811706,0.714770751736,0.7426,-0.0004,False,,,,False,,,0.7429800826119999,0.0,40,38,1,1,False,False,False,False,0,False,531,1,2281.5,5.0,2817.9,0,ok,True,,,,17.5,5289973,20837,2026-09-16T03:00:51+00:00,2026-09-16T03:18:20+00:00,12-15,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,10,True,runs,scored,0.745035015544,0.7329445115458489,0.714770751736,0.7448,-0.0002,False,,,,False,,,0.745035015544,0.0,40,40,0,0,False,False,False,False,0,False,97,0,5748.4,1.5,6172.8,0,ok,True,,,,34.3,5095973,23421,2026-09-16T04:30:00+00:00,2026-09-16T05:04:17+00:00,12-15,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,11,True,runs,scored,0.750439689718,0.7403018707773823,0.714770751736,0.7499,-0.0005,False,,,,False,,,0.750439689718,0.0,17,16,0,1,False,False,False,False,0,False,368,325,2563.3,14829.0,18138.7,0,ok,True,,,,88.9,5248268,55101,2026-09-16T05:24:22+00:00,2026-09-16T06:53:14+00:00,12-15,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,12,True,runs,scored,0.746055222336,0.7336896781890916,0.714770751736,0.7451,-0.001,False,,,,False,,,0.746055222336,0.0,40,35,3,2,False,False,False,False,0,False,39,0,10483.3,0.0,11187.3,0,ok,True,,,,54.3,3237391,15741,2026-09-16T06:30:31+00:00,2026-09-16T07:24:46+00:00,0-3,Linux-x86_64-docker
var1,opencode,deepseek-4.1-flash,13,True,runs,scored,0.741843073002,0.7303783486984406,0.714770751736,0.7412,-0.0006,False,,,,False,,,0.741843073002,0.0,40,40,0,0,False,False,False,False,0,False,224,0,6283.9,1.6,6709.8,0,ok,True,,,,33.3,4601630,19618,2026-09-16T07:37:37+00:00,2026-09-16T08:10:54+00:00,8-11,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,14,True,runs,scored,0.7466206465240001,0.7382404679761706,0.714770751736,0.7454,-0.0012,False,,,,False,,,0.7466206465240001,0.0,40,40,0,0,False,False,False,False,0,False,1711,0,6066.9,2.2,6443.4,0,ok,True,,,,35.4,6195363,23288,2026-09-15T15:55:20+00:00,2026-09-15T16:30:46+00:00,4-7,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,15,True,runs,scored,0.7283863178699999,0.7194920384542693,0.714770751736,0.7279,-0.0005,False,,,,False,,,0.7283863178699999,0.0,40,39,0,1,False,False,False,False,0,False,174,0,2684.6,0.0,2980.8,0,ok,True,,,,19.3,5488716,20237,2026-09-15T17:34:54+00:00,2026-09-15T17:54:13+00:00,12-15,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,16,True,runs,scored,0.7578078857299999,0.7423696682738825,0.714770751736,0.7578,-0.0,False,,,,False,,,0.7578078857299999,0.0,26,23,0,3,False,False,False,False,0,False,429,338,3754.7,13425.4,17863.0,0,ok,True,,,,95.6,6269477,56089,2026-09-15T19:07:04+00:00,2026-09-15T20:42:37+00:00,0-3,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,17,True,runs,scored,0.7439576263100001,0.7343511525909274,0.714770751736,0.7434,-0.0006,False,,,,False,,,0.7439576263100001,0.0,22,21,1,0,False,False,False,False,0,False,607,485,4893.5,12573.3,18180.3,0,ok,True,,,,89.0,6156640,56326,2026-09-15T20:27:53+00:00,2026-09-15T21:56:54+00:00,12-15,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,18,True,runs,scored,0.736497930958,0.7296114472464174,0.714770751736,0.7365,0.0,False,,,,False,,,0.736497930958,0.0,40,40,0,0,False,False,False,False,0,False,164,0,3599.0,0.8,4115.6,0,ok,True,,,,24.2,5110694,20631,2026-09-15T21:51:10+00:00,2026-09-15T22:15:21+00:00,0-3,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,19,True,runs,scored,0.737054242316,0.7267821948462081,0.714770751736,0.7362,-0.0009,False,,,,False,,,0.737054242316,0.0,17,17,0,0,False,False,False,False,0,False,119,98,733.2,5895.6,6715.3,0,ok,False,,,,34.2,1863481,20615,2026-09-15T22:49:02+00:00,2026-09-15T23:23:16+00:00,12-15,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,20,True,runs,scored,0.752303934782,0.7394997187006724,0.714770751736,0.7526,0.0003,False,,,,False,,,0.752303934782,0.0,26,23,1,2,False,False,False,False,0,False,334,234,7201.5,9896.6,17820.5,0,ok,True,,,,86.6,6787010,44568,2026-09-15T23:54:50+00:00,2026-09-16T01:21:24+00:00,0-3,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,21,True,runs,scored,0.735391344658,0.7278069522366937,0.714770751736,0.735,-0.0004,False,,,,False,,,0.735391344658,0.0,40,39,0,1,False,False,False,False,0,False,80,1,5920.6,81.7,6388.8,0,ok,True,,,,32.5,4120641,18115,2026-09-16T01:26:49+00:00,2026-09-16T01:59:19+00:00,0-3,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,22,True,runs,scored,0.7422174545760001,0.7323308687866228,0.714770751736,0.7416,-0.0006,False,,,,False,,,0.7422174545760001,0.0,37,35,2,0,False,False,False,False,0,False,1072,826,8173.4,8832.5,17755.3,0,ok,True,,,,86.1,7237538,42722,2026-09-16T03:28:35+00:00,2026-09-16T04:54:43+00:00,12-15,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,23,True,runs,scored,0.744925408262,0.7367025802947291,0.714770751736,0.7446,-0.0003,False,,,,False,,,0.744925408262,0.0,40,38,0,2,False,False,False,False,0,False,94,0,3303.4,0.8,3693.7,0,ok,True,,,,22.6,4872422,22575,2026-09-16T05:54:17+00:00,2026-09-16T06:16:56+00:00,8-11,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,24,True,runs,scored,0.739418073492,0.7289531876666862,0.714770751736,0.7398,0.0004,False,,,,False,,,0.739418073492,0.0,40,38,0,2,False,False,False,False,0,False,48,4,836.8,19.9,1125.7,0,ok,True,,,,9.4,4054261,17188,2026-09-16T06:44:17+00:00,2026-09-16T06:53:38+00:00,12-15,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,25,True,runs,scored,0.73891413281,0.7248488064213454,0.714770751736,0.7387,-0.0002,False,,,,False,,,0.73891413281,0.0,40,40,0,0,False,False,False,False,0,False,216,0,6420.7,2.2,6840.5,0,ok,True,,,,33.5,5984002,22629,2026-09-16T07:32:23+00:00,2026-09-16T08:05:54+00:00,4-7,Linux-x86_64-docker
var2,opencode,deepseek-4.1-flash,26,True,runs,scored,0.7350595056260001,0.723997789463904,0.714770751736,0.7329,-0.0022,False,,,,False,,,0.7350595056260001,0.0,40,39,1,0,False,False,False,False,0,False,474,0,6026.6,3.2,6562.5,0,ok,True,,,,32.0,4527299,21100,2026-09-16T08:21:26+00:00,2026-09-16T08:53:28+00:00,0-3,Linux-x86_64-docker
var3,opencode,deepseek-4.1-flash,27,True,runs,scored,0.744244082824,0.7347943227106914,0.714770751736,0.7438,-0.0004,False,,,,False,,,0.744244082824,0.0,40,40,0,0,False,False,False,False,0,False,66,0,2747.9,1.5,3267.6,0,ok,True,,,,21.1,3294570,15691,2026-09-15T16:14:34+00:00,2026-09-15T16:35:37+00:00,4-7,Linux-x86_64-docker
var3,opencode,deepseek-4.1-flash,28,True,runs,scored,0.748773260736,0.7377871740217901,0.714770751736,0.7483,-0.0005,False,,,,False,,,0.748773260736,0.0,40,38,0,2,False,False,False,False,0,False,45,0,8917.5,0.9,9544.6,0,ok,True,,,,48.4,4849581,22447,2026-09-15T17:47:17+00:00,2026-09-15T18:35:40+00:00,8-11,Linux-x86_64-docker
var3,opencode,deepseek-4.1-flash,29,True,runs,scored,0.72080400563,0.7120267518508796,0.714770751736,0.7203,-0.0005,False,,,,False,,,0.72080400563,0.0,40,39,0,1,False,False,False,False,0,False,294,0,710.9,2.3,950.9,0,ok,True,,,,9.7,2004111,12903,2026-09-15T18:51:59+00:00,2026-09-15T19:01:42+00:00,4-7,Linux-x86_64-docker
var3,opencode,deepseek-4.1-flash,30,True,runs,scored,0.7247706744239999,0.7162427055462657,0.714770751736,0.7241,-0.0007,False,,,,False,,,0.7247706744239999,0.0,40,40,0,0,False,False,False,False,0,False,302,0,3616.1,1.6,4122.4,0,ok,True,,,,25.1,5134771,21112,2026-09-15T19:51:00+00:00,2026-09-15T20:16:04+00:00,0-3,Linux-x86_64-docker
var3,opencode,deepseek-4.1-flash,31,True,runs,scored,0.738537416494,0.7276534536469719,0.714770751736,0.7377,-0.0008,False,,,,False,,,0.738537416494,0.0,40,39,0,1,False,False,False,False,0,False,65,1,2240.8,4.4,2922.4,0,ok,True,,,,17.6,5346284,19388,2026-09-15T21:21:06+00:00,2026-09-15T21:38:45+00:00,8-11,Linux-x86_64-docker
